"treat","codelines","ln_codelines_1","log2_codelines","log2_codelines_1"
0,0,0,NA,0
0,6,1.94591009616852,2.58496260643005,2.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,14,2.70805025100708,3.80735492706299,3.90689063072205
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,5688,8.64628982543945,12.473705291748,12.4739589691162
0,50,3.93182563781738,5.64385604858398,5.67242527008057
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2098,7.64921617507935,11.0347986221313,11.0354862213135
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,3552,8.17554759979248,11.794415473938,11.7948217391968
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2237,7.7133378982544,11.1273498535156,11.1279945373535
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1108,7.01121377944946,10.1137418746948,10.1150436401367
0,0,0,NA,0
0,47,3.8712010383606,5.55458879470825,5.58496236801147
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,863,6.76157283782959,9.75321674346924,9.75488758087158
0,480,6.17586708068848,8.90689086914062,8.90989303588867
0,24,3.21887588500977,4.58496236801147,4.64385604858398
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,12,2.56494927406311,3.58496260643005,3.70043969154358
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,845,6.7405195236206,9.72280788421631,9.72451400756836
0,0,0,NA,0
0,0,0,NA,0
0,193,5.26785802841187,7.59245681762695,7.59991264343262
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,191,5.2574954032898,7.57742881774902,7.58496236801147
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,338,5.82600021362305,8.40087985992432,8.40514183044434
1,0,0,NA,0
1,0,0,NA,0
1,627,6.44254016876221,9.29232120513916,9.29462051391602
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,321,5.77455139160156,8.32642936706543,8.33091640472412
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,109,4.70048046112061,6.76818418502808,6.78135967254639
1,0,0,NA,0
1,0,0,NA,0
1,329,5.7990927696228,8.3619441986084,8.36632251739502
1,0,0,NA,0
1,0,0,NA,0
1,3,1.3862943649292,1.58496248722076,2
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,18,2.94443893432617,4.16992521286011,4.24792766571045
1,0,0,NA,0
1,3885,8.26513576507568,11.923698425293,11.9240703582764
1,103,4.64439105987549,6.68650054931641,6.70043992996216
1,0,0,NA,0
1,0,0,NA,0
1,1014,6.92264366149902,9.98584175109863,9.9872636795044
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,148,5.00394630432129,7.20945358276367,7.2191686630249
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,2675,7.8920783996582,11.3853235244751,11.3858623504639
1,0,0,NA,0
1,0,0,NA,0
1,1187,7.08002662658691,10.2131042480469,10.214319229126
1,733,6.59850883483887,9.51766967773438,9.5196361541748
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,72,4.29045963287354,6.16992521286011,6.18982458114624
0,38,3.66356158256531,5.24792766571045,5.28540229797363
0,38,3.66356158256531,5.24792766571045,5.28540229797363
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,0,0,NA,0
0,0,0,NA,0
0,18,2.94443893432617,4.16992521286011,4.24792766571045
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,14,2.70805025100708,3.80735492706299,3.90689063072205
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,204,5.32300996780396,7.67242527008057,7.67948007583618
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1594,7.37462902069092,10.6384363174438,10.6393404006958
0,375,5.92958927154541,8.55074691772461,8.55458927154541
0,0,0,NA,0
0,252,5.53338956832886,7.9772801399231,7.98299360275269
0,0,0,NA,0
0,0,0,NA,0
0,310,5.7397928237915,8.27612400054932,8.28077030181885
0,229,5.43807935714722,7.83920383453369,7.84548997879028
0,14,2.70805025100708,3.80735492706299,3.90689063072205
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,534,6.28226661682129,9.06069564819336,9.0633955001831
0,124,4.82831382751465,6.95419645309448,6.96578407287598
0,12,2.56494927406311,3.58496260643005,3.70043969154358
0,0,0,NA,0
0,34,3.55534815788269,5.08746290206909,5.12928295135498
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,34,3.55534815788269,5.08746290206909,5.12928295135498
0,0,0,NA,0
0,0,0,NA,0
0,169,5.13579845428467,7.40087938308716,7.40939092636108
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,8,2.19722461700439,3,3.16992497444153
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
1,717,6.57646942138672,9.48582935333252,9.4878396987915
1,241,5.48893785476685,7.91288948059082,7.91886329650879
1,330,5.8021183013916,8.36632251739502,8.37068748474121
1,281,5.64190721511841,8.13442611694336,8.13955116271973
1,776,6.65544033050537,9.59991264343262,9.60177040100098
1,0,0,NA,0
1,0,0,NA,0
1,2376,7.77359437942505,11.214319229126,11.2149257659912
1,640,6.46302938461304,9.32192802429199,9.32418060302734
1,1112,7.01481437683105,10.1189413070679,10.1202383041382
1,0,0,NA,0
1,88,4.48863649368286,6.4594316482544,6.47573328018188
1,0,0,NA,0
1,0,0,NA,0
1,530,6.27476215362549,9.04984855651855,9.05256843566895
1,840,6.73459148406982,9.71424579620361,9.71596240997314
1,2004,7.6033992767334,10.9686670303345,10.969386100769
1,219,5.3936276435852,7.77478694915771,7.78135967254639
1,1185,7.07834148406982,10.2106714248657,10.2118883132935
1,0,0,NA,0
1,0,0,NA,0
1,500,6.21660614013672,8.96578407287598,8.96866703033447
1,2299,7.7406644821167,11.1667909622192,11.1674184799194
1,264,5.57973003387451,8.04439449310303,8.04984855651855
1,3276,8.09468364715576,11.6777200698853,11.6781597137451
1,564,6.33682584762573,9.13955116271973,9.1421070098877
1,0,0,NA,0
1,0,0,NA,0
1,173,5.15905523300171,7.43462800979614,7.44294357299805
1,9,2.30258512496948,3.16992497444153,3.32192802429199
1,908,6.81234502792358,9.82654857635498,9.8281364440918
1,227,5.42934560775757,7.82654857635498,7.83289003372192
1,352,5.86646795272827,8.4594316482544,8.46352481842041
1,0,0,NA,0
1,0,0,NA,0
1,299,5.70378255844116,8.22400188446045,8.22881889343262
1,106,4.67282867431641,6.72792053222656,6.74146699905396
1,14,2.70805025100708,3.80735492706299,3.90689063072205
1,618,6.42810535430908,9.27146339416504,9.27379512786865
1,16,2.83321332931519,4,4.08746290206909
1,780,6.6605749130249,9.60733032226562,9.60917854309082
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,26,3.29583692550659,4.70043992996216,4.75488758087158
1,434,6.07534599304199,8.76155090332031,8.76487159729004
1,44,3.80666255950928,5.45943164825439,5.4918532371521
1,0,0,NA,0
1,44,3.80666255950928,5.45943164825439,5.4918532371521
1,871,6.7707896232605,9.76652908325195,9.76818466186523
1,0,0,NA,0
1,4,1.60943794250488,2,2.32192802429199
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,362,5.89440298080444,8.49984550476074,8.50382614135742
1,1970,7.58629608154297,10.94398021698,10.9447116851807
1,2,1.0986123085022,1,1.58496248722076
1,676,6.51767110824585,9.40087985992432,9.4030122756958
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,443,6.09582471847534,8.79116249084473,8.79441547393799
1,369,5.91350317001343,8.5274772644043,8.53138160705566
1,0,0,NA,0
1,160,5.08140420913696,7.32192802429199,7.33091688156128
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,458,6.12905025482178,8.83920383453369,8.84235000610352
1,389,5.96614694595337,8.6036262512207,8.60733032226562
1,4,1.60943794250488,2,2.32192802429199
1,214,5.37063789367676,7.74146699905396,7.74819278717041
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,28,3.36729574203491,4.80735492706299,4.85798120498657
1,365,5.90263319015503,8.51175308227539,8.51569938659668
1,0,0,NA,0
1,12,2.56494927406311,3.58496260643005,3.70043969154358
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,2,1.0986123085022,1,1.58496248722076
1,6,1.94591009616852,2.58496260643005,2.80735492706299
1,462,6.1377272605896,8.85174942016602,8.85486793518066
1,996,6.90475082397461,9.9600019454956,9.96144962310791
1,472,6.159095287323,8.88264274597168,8.88569641113281
1,0,0,NA,0
1,0,0,NA,0
1,603,6.40357398986816,9.2360143661499,9.23840427398682
1,101,4.62497282028198,6.65821170806885,6.67242527008057
1,190,5.25227355957031,7.56985569000244,7.57742881774902
1,688,6.53524112701416,9.42626476287842,9.42835998535156
1,212,5.36129236221313,7.72792053222656,7.73470973968506
1,0,0,NA,0
1,0,0,NA,0
1,95,4.5643482208252,6.56985569000244,6.58496236801147
1,290,5.67332315444946,8.17990875244141,8.18487548828125
1,434,6.07534599304199,8.76155090332031,8.76487159729004
1,231,5.44673728942871,7.85174894332886,7.85798120498657
1,305,5.72358512878418,8.25266551971436,8.2573881149292
1,0,0,NA,0
1,0,0,NA,0
1,18,2.94443893432617,4.16992521286011,4.24792766571045
1,191,5.2574954032898,7.57742881774902,7.58496236801147
1,0,0,NA,0
1,673,6.5132303237915,9.39446258544922,9.39660453796387
1,66,4.20469284057617,6.04439401626587,6.0660891532898
1,0,0,NA,0
1,0,0,NA,0
1,3,1.3862943649292,1.58496248722076,2
1,462,6.1377272605896,8.85174942016602,8.85486793518066
1,136,4.91998100280762,7.08746290206909,7.09803199768066
1,17,2.89037179946899,4.08746290206909,4.16992521286011
1,295,5.69035959243774,8.20457077026367,8.20945358276367
1,0,0,NA,0
1,0,0,NA,0
1,2032,7.61726760864258,10.9886846542358,10.9893941879272
1,4,1.60943794250488,2,2.32192802429199
1,0,0,NA,0
1,36,3.61091780662537,5.16992521286011,5.20945358276367
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,3112,8.04334259033203,11.6036262512207,11.6040897369385
1,4928,8.50289154052734,12.2667865753174,12.2670793533325
1,84,4.44265127182007,6.39231729507446,6.40939092636108
1,164,5.1059455871582,7.35755205154419,7.36632204055786
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,119,4.78749179840088,6.89481782913208,6.90689039230347
1,2,1.0986123085022,1,1.58496248722076
1,18,2.94443893432617,4.16992521286011,4.24792766571045
1,119,4.78749179840088,6.89481782913208,6.90689039230347
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,3112,8.04334259033203,11.6036262512207,11.6040897369385
1,131,4.88280200958252,7.03342294692993,7.04439401626587
1,319,5.76832103729248,8.31741237640381,8.32192802429199
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,26,3.29583692550659,4.70043992996216,4.75488758087158
1,702,6.55535697937012,9.45532703399658,9.45738124847412
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,47,3.8712010383606,5.55458879470825,5.58496236801147
1,17,2.89037179946899,4.08746290206909,4.16992521286011
1,322,5.77765226364136,8.33091640472412,8.33539009094238
1,17,2.89037179946899,4.08746290206909,4.16992521286011
1,461,6.13556480407715,8.84862327575684,8.85174942016602
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,1,0.6931471824646,0,1
1,73,4.30406522750854,6.18982458114624,6.20945358276367
1,73,4.30406522750854,6.18982458114624,6.20945358276367
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,77,4.35670900344849,6.26678657531738,6.28540229797363
1,104,4.65396022796631,6.70043992996216,6.71424531936646
1,0,0,NA,0
1,131,4.88280200958252,7.03342294692993,7.04439401626587
1,143,4.96981334686279,7.1598711013794,7.16992521286011
1,169,5.13579845428467,7.40087938308716,7.40939092636108
1,0,0,NA,0
1,39,3.68887948989868,5.28540229797363,5.32192802429199
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,117,4.77068471908569,6.87036466598511,6.88264322280884
1,325,5.7868971824646,8.34429550170898,8.34872817993164
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,111,4.71849870681763,6.79441595077515,6.80735492706299
1,556,6.32256507873535,9.11894130706787,9.12153339385986
1,22,3.13549423217773,4.45943164825439,4.52356195449829
1,189,5.24702405929565,7.56224250793457,7.56985569000244
1,42,3.76120018959045,5.39231729507446,5.42626476287842
1,0,0,NA,0
1,0,0,NA,0
1,33,3.52636051177979,5.04439401626587,5.08746290206909
1,0,0,NA,0
1,52,3.97029185295105,5.70043992996216,5.72792053222656
1,59,4.09434461593628,5.88264322280884,5.90689039230347
1,910,6.81454277038574,9.82972240447998,9.83130741119385
1,0,0,NA,0
1,0,0,NA,0
1,70,4.26268005371094,6.12928295135498,6.14974689483643
1,243,5.49716806411743,7.92481231689453,7.93073749542236
1,209,5.34710741043091,7.70735931396484,7.71424531936646
1,267,5.59098720550537,8.06069564819336,8.06608963012695
1,193,5.26785802841187,7.59245681762695,7.59991264343262
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,444,6.09807443618774,8.79441547393799,8.79766178131104
1,1970,7.58629608154297,10.94398021698,10.9447116851807
1,1622,7.3920316696167,10.6635580062866,10.6644468307495
1,1847,7.52185916900635,10.8509683609009,10.851749420166
1,0,0,NA,0
1,0,0,NA,0
1,228,5.43372201919556,7.83289003372192,7.83920383453369
1,339,5.82894563674927,8.40514183044434,8.40939140319824
1,181,5.20400667190552,7.4998459815979,7.50779485702515
1,557,6.32435894012451,9.12153339385986,9.12412166595459
1,43,3.78418970108032,5.42626476287842,5.45943164825439
1,0,0,NA,0
1,0,0,NA,0
1,189,5.24702405929565,7.56224250793457,7.56985569000244
1,318,5.76519107818604,8.3128833770752,8.31741237640381
1,640,6.46302938461304,9.32192802429199,9.32418060302734
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,419,6.04025459289551,8.71080684661865,8.71424579620361
1,763,6.63856792449951,9.57553958892822,9.57742881774902
1,8,2.19722461700439,3,3.16992497444153
1,45,3.82864141464233,5.4918532371521,5.52356195449829
1,425,6.05443954467773,8.73131942749023,8.73470973968506
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,236,5.46806001663208,7.88264322280884,7.88874340057373
1,48,3.89182019233704,5.58496236801147,5.61470985412598
1,199,5.29831743240356,7.63662481307983,7.64385604858398
1,0,0,NA,0
1,2,1.0986123085022,1,1.58496248722076
1,10,2.39789533615112,3.32192802429199,3.45943164825439
1,26,3.29583692550659,4.70043992996216,4.75488758087158
1,194,5.27299976348877,7.59991264343262,7.60733032226562
1,51,3.95124363899231,5.67242527008057,5.70043992996216
1,149,5.01063537597656,7.2191686630249,7.22881889343262
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,809,6.69703435897827,9.65999603271484,9.66177845001221
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,80,4.39444923400879,6.32192802429199,6.33984994888306
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,76,4.34380531311035,6.24792766571045,6.26678657531738
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,11,2.4849066734314,3.45943164825439,3.58496260643005
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,0,0,NA,0
1,432,6.07073783874512,8.75488758087158,8.75822353363037
1,114,4.74493217468262,6.83289003372192,6.84548997879028
1,9,2.30258512496948,3.16992497444153,3.32192802429199
1,4,1.60943794250488,2,2.32192802429199
1,0,0,NA,0
1,0,0,NA,0
0,2,1.0986123085022,1,1.58496248722076
0,50,3.93182563781738,5.64385604858398,5.67242527008057
0,313,5.74939298629761,8.29001903533936,8.29462051391602
0,5,1.7917594909668,2.32192802429199,2.58496260643005
0,58,4.07753753662109,5.85798120498657,5.88264322280884
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,160,5.08140420913696,7.32192802429199,7.33091688156128
0,92,4.53259944915771,6.52356195449829,6.53915882110596
0,36,3.61091780662537,5.16992521286011,5.20945358276367
0,0,0,NA,0
0,13,2.63905739784241,3.70043969154358,3.80735492706299
0,121,4.80402088165283,6.91886329650879,6.93073749542236
0,56,4.04305124282837,5.80735492706299,5.83289003372192
0,27,3.33220458030701,4.75488758087158,4.80735492706299
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,319,5.76832103729248,8.31741237640381,8.32192802429199
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,446,6.10255861282349,8.80089950561523,8.80413055419922
0,307,5.73009967803955,8.26209449768066,8.26678657531738
0,604,6.40522861480713,9.23840427398682,9.24079132080078
0,63,4.1588830947876,5.9772801399231,6
0,0,0,NA,0
0,0,0,NA,0
0,47,3.8712010383606,5.55458879470825,5.58496236801147
0,16,2.83321332931519,4,4.08746290206909
0,0,0,NA,0
0,317,5.76205158233643,8.30833911895752,8.3128833770752
0,236,5.46806001663208,7.88264322280884,7.88874340057373
0,0,0,NA,0
0,0,0,NA,0
0,68,4.23410654067993,6.08746290206909,6.10852432250977
0,91,4.52178859710693,6.50779485702515,6.52356195449829
0,57,4.06044292449951,5.83289003372192,5.85798120498657
0,41,3.7376697063446,5.35755205154419,5.39231729507446
0,3,1.3862943649292,1.58496248722076,2
0,0,0,NA,0
0,0,0,NA,0
0,300,5.70711040496826,8.22881889343262,8.23361968994141
0,270,5.60211896896362,8.07681560516357,8.08214950561523
0,0,0,NA,0
0,361,5.89164400100708,8.4958553314209,8.49984550476074
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,365,5.90263319015503,8.51175308227539,8.51569938659668
0,84,4.44265127182007,6.39231729507446,6.40939092636108
0,157,5.06259489059448,7.29462051391602,7.3037805557251
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,37,3.63758611679077,5.20945358276367,5.24792766571045
0,1113,7.01571226119995,10.1202383041382,10.1215333938599
0,1418,7.2577075958252,10.4696416854858,10.4706592559814
0,130,4.8751974105835,7.02236795425415,7.03342294692993
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,195,5.27811479568481,7.60733032226562,7.61470985412598
0,1181,7.07496309280396,10.2057933807373,10.2070140838623
0,81,4.40671920776367,6.33984994888306,6.35755205154419
0,0,0,NA,0
0,0,0,NA,0
0,1229,7.11476945877075,10.2632694244385,10.2644424438477
0,493,6.20253562927246,8.94544410705566,8.94836711883545
0,1,0.6931471824646,0,1
0,1,0.6931471824646,0,1
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,215,5.37527847290039,7.74819278717041,7.75488758087158
0,1440,7.27309274673462,10.4918527603149,10.4928550720215
0,94,4.55387687683105,6.55458879470825,6.56985569000244
0,3,1.3862943649292,1.58496248722076,2
0,91,4.52178859710693,6.50779485702515,6.52356195449829
0,0,0,NA,0
0,0,0,NA,0
0,41,3.7376697063446,5.35755205154419,5.39231729507446
0,216,5.37989711761475,7.75488758087158,7.76155138015747
0,0,0,NA,0
0,529,6.27287721633911,9.04712390899658,9.04984855651855
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,933,6.83947658538818,9.86573314666748,9.86727905273438
0,573,6.3526291847229,9.16239166259766,9.16490650177002
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,132,4.8903489112854,7.04439401626587,7.05528259277344
0,284,5.65248918533325,8.14974689483643,8.15481853485107
0,306,5.7268476486206,8.2573881149292,8.26209449768066
0,160,5.08140420913696,7.32192802429199,7.33091688156128
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,92,4.53259944915771,6.52356195449829,6.53915882110596
0,92,4.53259944915771,6.52356195449829,6.53915882110596
0,0,0,NA,0
0,0,0,NA,0
0,0,0,NA,0
0,1840,7.51806402206421,10.8454904556274,10.8462743759155
0,326,5.7899603843689,8.34872817993164,8.35314655303955
0,11,2.4849066734314,3.45943164825439,3.58496260643005
0,11,2.4849066734314,3.45943164825439,3.58496260643005
0,967,6.87523221969604,9.91737174987793,9.91886329650879
0,0,0,NA,0
0,0,0,NA,0
0,973,6.88141107559204,9.92629623413086,9.92777824401855
0,30,3.43398714065552,4.90689039230347,4.95419645309448
